DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	6q21	6	113586847	SOCS5P5, MARCKS	RPS27AP11 - LOC101927686	728590	101927686		4848	36688	rs149358103-?	rs149358103	0	149358103	regulatory_region_variant	1	NR	5E-6	5.301029995663981		0.58	[0.33-0.83] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	6q25.1	6	151135457	MTHFD1L, AKAP12	MTHFD1L - LOC102723831	25902	102723831		33570	61216	rs9478961-?	rs9478961	0	9478961	intron_variant	1	NR	2E-7	6.698970004336019		0.44	[0.28-0.60] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	12q12	12	43176712	ADAMTS20	LOC105369740 - ADAMTS20	105369740	80070		12892	176131	rs7978895-?	rs7978895	0	7978895	intergenic_variant	1	NR	9E-6	5.045757490560675		0.14	[0.081-0.199] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	13q14.13	13	45312051	GTF2F2, TPT1	GTF2F2 - TPT1	2963	7178		27946	21420	rs79490558-?	rs79490558	0	79490558	regulatory_region_variant	1	NR	1E-6	6.0		0.31	[0.17-0.45] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	13q21.33	13	71021178	LINC00348	LINC00348			100885781			rs78319313-?	rs78319313	0	78319313	intron_variant	0	NR	3E-6	5.522878745280337		0.49	[0.27-0.71] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	18p11.31	18	5030024	C18orf42	PPIAP14 - LOC105371969	5486	105371969		26728	51158	rs6506284-?	rs6506284	0	6506284	intergenic_variant	1	NR	3E-6	5.522878745280337		0.32	[0.18-0.46] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	13q22.1	13	73190488	KLF5, KLF12	RNU7-89P - RNU4-10P	100873844	100862676		22338	1040	rs138128600-?	rs138128600	0	138128600	intergenic_variant	1	NR	2E-7	6.698970004336019		0.53	[0.33-0.73] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	16p13.12	16	12624996	CPPED1, SNX29	SNX29 - LOC105371088	92017	105371088		50707	26922	rs189178161-?	rs189178161	0	189178161	intergenic_variant	1	NR	8E-6	5.096910013008056		0.64	[0.37-0.91] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	20q11.21	20	32725930	COMMD7	COMMD7			149951			rs13036344-?	rs13036344	0	13036344	intron_variant	0	NR	9E-6	5.045757490560675		0.2	[0.12-0.28] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	1q21.2	1	147524657	BCL9, CHD1L	LINC00624 - BCL9	100289211	607		6782	16737	rs11240074-?	rs11240074	0	11240074	intergenic_variant	1	NR	6E-6	5.221848749616356		0.21	[0.11-0.31] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	5q14.2	5	82717035	TMEM167A, XRCC4, ATP6AP1L	LOC107986429 - LOC105379050	107986429	105379050		330058	13348	rs4703911-?	rs4703911	0	4703911	intergenic_variant	1	NR	7E-6	5.154901959985743		0.22	[0.12-0.32] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2016-06-01	26169365	Huang KC	2015-07-14	BMC Complement Altern Med	www.ncbi.nlm.nih.gov/pubmed/26169365	Susceptible gene of stasis-stagnation constitution from genome-wide association study related to cardiovascular disturbance and possible regulated traditional Chinese medicine.	Yu-Zhi constitution type in type 2 diabetes	539 non-aboriginal Taiwanese ancestry low Yu-Zhi score individuals, 408 non-aboriginal Taiwanese ancestry high Yu-Zhi score individuals	NA	5q34	5	161197451	Intergenic	LOC105377693 - GABRB2	105377693	2561		113724	90978	rs164368-T	rs164368	0	164368	intergenic_variant	1	0.785	6E-6	5.221848749616356	(Genotype model)	1.12	[0.89-1.40]	Illumina [508761]	N	Yu-Zhi constitution type, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0007638, http://www.ebi.ac.uk/efo/EFO_0001360	GCST003026	Genome-wide genotyping array
2016-06-01	26169365	Huang KC	2015-07-14	BMC Complement Altern Med	www.ncbi.nlm.nih.gov/pubmed/26169365	Susceptible gene of stasis-stagnation constitution from genome-wide association study related to cardiovascular disturbance and possible regulated traditional Chinese medicine.	Yu-Zhi constitution type in type 2 diabetes	539 non-aboriginal Taiwanese ancestry low Yu-Zhi score individuals, 408 non-aboriginal Taiwanese ancestry high Yu-Zhi score individuals	NA	7q21.3	7	95405463	PON2	PON2			5445			rs7493-C	rs7493	0	7493	missense_variant	0	0.177	5E-6	5.301029995663981	(Genotype model)	1.06	[0.74-1.51]	Illumina [508761]	N	Yu-Zhi constitution type, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0007638, http://www.ebi.ac.uk/efo/EFO_0001360	GCST003026	Genome-wide genotyping array
2016-06-01	26169365	Huang KC	2015-07-14	BMC Complement Altern Med	www.ncbi.nlm.nih.gov/pubmed/26169365	Susceptible gene of stasis-stagnation constitution from genome-wide association study related to cardiovascular disturbance and possible regulated traditional Chinese medicine.	Yu-Zhi constitution type in type 2 diabetes	539 non-aboriginal Taiwanese ancestry low Yu-Zhi score individuals, 408 non-aboriginal Taiwanese ancestry high Yu-Zhi score individuals	NA	13q13.3	13	38776753	FREM2	FREM2			341640			rs4526895-C	rs4526895	0	4526895	intron_variant	0	0.414	2E-6	5.698970004336019	(Genotype model)	1.38	[0.93-2.04]	Illumina [508761]	N	Yu-Zhi constitution type, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0007638, http://www.ebi.ac.uk/efo/EFO_0001360	GCST003026	Genome-wide genotyping array
2016-06-01	26169365	Huang KC	2015-07-14	BMC Complement Altern Med	www.ncbi.nlm.nih.gov/pubmed/26169365	Susceptible gene of stasis-stagnation constitution from genome-wide association study related to cardiovascular disturbance and possible regulated traditional Chinese medicine.	Yu-Zhi constitution type in type 2 diabetes	539 non-aboriginal Taiwanese ancestry low Yu-Zhi score individuals, 408 non-aboriginal Taiwanese ancestry high Yu-Zhi score individuals	NA	16p11.2	16	29234781	Intergenic	LOC102723708 - LOC105371159	102723708	105371159		5220	51431	rs194045-G	rs194045	0	194045	intron_variant	1	0.888	6E-6	5.221848749616356	(Trend model)	2.13	[1.51-3.02]	Illumina [508761]	N	Yu-Zhi constitution type, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0007638, http://www.ebi.ac.uk/efo/EFO_0001360	GCST003026	Genome-wide genotyping array
2016-06-01	26169365	Huang KC	2015-07-14	BMC Complement Altern Med	www.ncbi.nlm.nih.gov/pubmed/26169365	Susceptible gene of stasis-stagnation constitution from genome-wide association study related to cardiovascular disturbance and possible regulated traditional Chinese medicine.	Yu-Zhi constitution type in type 2 diabetes	539 non-aboriginal Taiwanese ancestry low Yu-Zhi score individuals, 408 non-aboriginal Taiwanese ancestry high Yu-Zhi score individuals	NA	18p11.22	18	10695159	PIEZO2	PIEZO2			63895			rs8093481-A	rs8093481	0	8093481	intron_variant	0	0.656	1E-6	6.0	(Trend model)	1.79	[1.16-2.77]	Illumina [508761]	N	Yu-Zhi constitution type, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0007638, http://www.ebi.ac.uk/efo/EFO_0001360	GCST003026	Genome-wide genotyping array
2016-06-01	26169365	Huang KC	2015-07-14	BMC Complement Altern Med	www.ncbi.nlm.nih.gov/pubmed/26169365	Susceptible gene of stasis-stagnation constitution from genome-wide association study related to cardiovascular disturbance and possible regulated traditional Chinese medicine.	Yu-Zhi constitution type in type 2 diabetes	539 non-aboriginal Taiwanese ancestry low Yu-Zhi score individuals, 408 non-aboriginal Taiwanese ancestry high Yu-Zhi score individuals	NA	19q13.42	19	53163407	ZNF665	ZNF665			79788			rs1133146-A	rs1133146	0	1133146	3_prime_UTR_variant	0	0.956	5E-6	5.301029995663981	(Allele model)	1.52	[1.01-2.29]	Illumina [508761]	N	Yu-Zhi constitution type, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0007638, http://www.ebi.ac.uk/efo/EFO_0001360	GCST003026	Genome-wide genotyping array
2016-06-01	26169365	Huang KC	2015-07-14	BMC Complement Altern Med	www.ncbi.nlm.nih.gov/pubmed/26169365	Susceptible gene of stasis-stagnation constitution from genome-wide association study related to cardiovascular disturbance and possible regulated traditional Chinese medicine.	Yu-Zhi constitution type in type 2 diabetes	539 non-aboriginal Taiwanese ancestry low Yu-Zhi score individuals, 408 non-aboriginal Taiwanese ancestry high Yu-Zhi score individuals	NA	20p12.1	20	16163700	Intergenic	MACROD2 - PPIAP17	140733	170540		110503	60050	rs871913-A	rs871913	0	871913	intergenic_variant	1	0.045	8E-6	5.096910013008056	(Trend model)	1.86	[0.78-4.44]	Illumina [508761]	N	Yu-Zhi constitution type, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0007638, http://www.ebi.ac.uk/efo/EFO_0001360	GCST003026	Genome-wide genotyping array
2016-06-01	26169365	Huang KC	2015-07-14	BMC Complement Altern Med	www.ncbi.nlm.nih.gov/pubmed/26169365	Susceptible gene of stasis-stagnation constitution from genome-wide association study related to cardiovascular disturbance and possible regulated traditional Chinese medicine.	Yu-Zhi constitution type in type 2 diabetes	539 non-aboriginal Taiwanese ancestry low Yu-Zhi score individuals, 408 non-aboriginal Taiwanese ancestry high Yu-Zhi score individuals	NA	1p31.1	1	70608238	Intergenic	LOC391048 - LOC105378794	391048	105378794		75764	32122	rs1932064-T	rs1932064	0	1932064	intergenic_variant	1	0.7	6E-6	5.221848749616356	(Dominant model)	1.62	[1.05-2.51]	Illumina [508761]	N	Yu-Zhi constitution type, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0007638, http://www.ebi.ac.uk/efo/EFO_0001360	GCST003026	Genome-wide genotyping array
2016-06-01	26169365	Huang KC	2015-07-14	BMC Complement Altern Med	www.ncbi.nlm.nih.gov/pubmed/26169365	Susceptible gene of stasis-stagnation constitution from genome-wide association study related to cardiovascular disturbance and possible regulated traditional Chinese medicine.	Yu-Zhi constitution type in type 2 diabetes	539 non-aboriginal Taiwanese ancestry low Yu-Zhi score individuals, 408 non-aboriginal Taiwanese ancestry high Yu-Zhi score individuals	NA	1p33	1	48083641	Intergenic	LOC105379778			105379778			rs12036718-T	rs12036718	0	12036718	intron_variant	0	0.103	8E-6	5.096910013008056	(Trend model)	1.68	[0.95-2.99]	Illumina [508761]	N	Yu-Zhi constitution type, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0007638, http://www.ebi.ac.uk/efo/EFO_0001360	GCST003026	Genome-wide genotyping array
2016-06-01	26169365	Huang KC	2015-07-14	BMC Complement Altern Med	www.ncbi.nlm.nih.gov/pubmed/26169365	Susceptible gene of stasis-stagnation constitution from genome-wide association study related to cardiovascular disturbance and possible regulated traditional Chinese medicine.	Yu-Zhi constitution type in type 2 diabetes	539 non-aboriginal Taiwanese ancestry low Yu-Zhi score individuals, 408 non-aboriginal Taiwanese ancestry high Yu-Zhi score individuals	NA	2q14.3	2	128386380	Intergenic	LOC105373610 - LOC105373611	105373610	105373611		7067	16223	rs7565310-A	rs7565310	0	7565310	intergenic_variant	1	0.38	9E-6	5.045757490560675	(Trend model)	1.53	[1.27-1.84]	Illumina [508761]	N	Yu-Zhi constitution type, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0007638, http://www.ebi.ac.uk/efo/EFO_0001360	GCST003026	Genome-wide genotyping array
2016-06-01	26169365	Huang KC	2015-07-14	BMC Complement Altern Med	www.ncbi.nlm.nih.gov/pubmed/26169365	Susceptible gene of stasis-stagnation constitution from genome-wide association study related to cardiovascular disturbance and possible regulated traditional Chinese medicine.	Yu-Zhi constitution type in type 2 diabetes	539 non-aboriginal Taiwanese ancestry low Yu-Zhi score individuals, 408 non-aboriginal Taiwanese ancestry high Yu-Zhi score individuals	NA	4q28.3	4	133147480	PCDH10	LOC101927359			101927359			rs7694118-C	rs7694118	0	7694118	intron_variant	0	0.663	6E-6	5.221848749616356	(Genotype model)	1.3	[0.85-1.99]	Illumina [508761]	N	Yu-Zhi constitution type, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0007638, http://www.ebi.ac.uk/efo/EFO_0001360	GCST003026	Genome-wide genotyping array
2013-05-16	23386860	Pasquale LR	2013-01-30	Front Genet	www.ncbi.nlm.nih.gov/pubmed/23386860	Exploring genome-wide - dietary heme iron intake interactions and the risk of type 2 diabetes.	Type 2 diabetes (dietary heme iron intake interaction)	1,806 European ancestry cases, 2,965 European ancestry controls	NA	9q31.3	9	110657479	SVEP1, MUSK	LOC105376218 - MUSK	105376218	4593		35466	10710	rs10980508-?	rs10980508	0	10980508	intergenic_variant	1	NR	1E-6	6.0		0.64	[NR] unit increase	Affymetrix [681770]	N	type II diabetes mellitus, dietary heme iron intake measurement	http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0008355	GCST001843	Genome-wide genotyping array
2013-05-16	23386860	Pasquale LR	2013-01-30	Front Genet	www.ncbi.nlm.nih.gov/pubmed/23386860	Exploring genome-wide - dietary heme iron intake interactions and the risk of type 2 diabetes.	Type 2 diabetes (dietary heme iron intake interaction)	1,806 European ancestry cases, 2,965 European ancestry controls	NA	16p12.1	16	24799360	TNRC6A	TNRC6A			27327			rs17177078-?	rs17177078	0	17177078	intron_variant	0	NR	5E-6	5.301029995663981		0.83	[NR] unit increase	Affymetrix [681770]	N	type II diabetes mellitus, dietary heme iron intake measurement	http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0008355	GCST001843	Genome-wide genotyping array
2013-05-16	23386860	Pasquale LR	2013-01-30	Front Genet	www.ncbi.nlm.nih.gov/pubmed/23386860	Exploring genome-wide - dietary heme iron intake interactions and the risk of type 2 diabetes.	Type 2 diabetes (dietary heme iron intake interaction)	1,806 European ancestry cases, 2,965 European ancestry controls	NA	7p21.1	7	16850188	AGR2, AGR3	LOC100287613			100287613			rs1525739-?	rs1525739	0	1525739	non_coding_transcript_exon_variant	0	NR	6E-6	5.221848749616356		0.44	[NR] unit decrease	Affymetrix [681770]	N	type II diabetes mellitus, dietary heme iron intake measurement	http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0008355	GCST001843	Genome-wide genotyping array
2013-05-16	23386860	Pasquale LR	2013-01-30	Front Genet	www.ncbi.nlm.nih.gov/pubmed/23386860	Exploring genome-wide - dietary heme iron intake interactions and the risk of type 2 diabetes.	Type 2 diabetes (dietary heme iron intake interaction)	1,806 European ancestry cases, 2,965 European ancestry controls	NA	22q13.31	22	43852624	SULT4A1	SULT4A1			25830			rs470089-?	rs470089	0	470089	intron_variant	0	NR	9E-6	5.045757490560675		0.55	[NR] unit decrease	Affymetrix [681770]	N	type II diabetes mellitus, dietary heme iron intake measurement	http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0008355	GCST001843	Genome-wide genotyping array
2013-08-23	23575436	Go MJ	2013-04-11	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23575436	New susceptibility loci in MYL2, C12orf51 and OAS1 associated with 1-h plasma glucose as predisposing risk factors for type 2 diabetes in the Korean population.	Glycemic traits	7,696 Korean ancestry individuals	6,536 Korean ancestry individuals	7p13	7	44189469	GCK	GCK - YKT6	2645	10652		30	11499	rs1799884-A	rs1799884	0	1799884	intron_variant	1		5E-18	17.30102999566398	(FPG)	0.063	[0.049-0.077] mmol-1 increase	Affymetrix [357789]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST001965	Genome-wide genotyping array
2013-08-23	23575436	Go MJ	2013-04-11	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23575436	New susceptibility loci in MYL2, C12orf51 and OAS1 associated with 1-h plasma glucose as predisposing risk factors for type 2 diabetes in the Korean population.	Glycemic traits	7,696 Korean ancestry individuals	6,536 Korean ancestry individuals	11q14.3	11	92965261	MTNR1B	SNRPGP16 - MTNR1B	106480270	4544		27595	4362	rs10830962-C	rs10830962	0	10830962	intergenic_variant	1		5E-13	12.301029995663981	(FPG)	0.041	[0.029-0.053] mmol-1 increase	Affymetrix [357789]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST001965	Genome-wide genotyping array
